epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,2294.75,1.84498,1.09098,1.564,0.83063,0.68832,0.73099,0.31273,2.21947,1.43024,2.07843,0.006805,0.006805,0.006805
73,2325.19,1.82914,1.09378,1.56661,0.81253,0.69006,0.72614,0.29663,2.32917,1.42727,2.12598,0.00676,0.00676,0.00676
74,2355.31,1.80931,1.09446,1.53283,0.85694,0.63158,0.73788,0.29849,2.31033,1.47757,2.097,0.006715,0.006715,0.006715
75,2384.85,1.8145,1.07695,1.53555,0.80015,0.67251,0.73007,0.303,2.29035,1.37059,2.07932,0.00667,0.00667,0.00667
76,2414.82,1.81736,1.06096,1.55304,0.7619,0.7193,0.73248,0.30283,2.21866,1.45217,2.01861,0.006625,0.006625,0.006625
77,2444.62,1.828,1.08754,1.56563,0.81251,0.61988,0.67163,0.26349,2.37981,1.47155,2.14582,0.00658,0.00658,0.00658
78,2474.5,1.83399,1.10185,1.55905,0.87648,0.61988,0.7062,0.28855,2.21511,1.58934,2.03289,0.006535,0.006535,0.006535
79,2504.41,1.80719,1.0711,1.56231,0.80363,0.60234,0.69507,0.28972,2.19966,1.59095,2.01298,0.00649,0.00649,0.00649
80,2534.65,1.81403,1.0809,1.58029,0.75355,0.73099,0.74586,0.30328,2.35448,1.33222,2.16216,0.006445,0.006445,0.006445
81,2564.42,1.81917,1.06094,1.54984,0.82859,0.61988,0.72341,0.31332,2.2354,1.36507,2.07364,0.0064,0.0064,0.0064
82,2594.36,1.78159,1.08657,1.54041,0.77856,0.59649,0.71136,0.29019,2.25067,1.3563,2.04929,0.006355,0.006355,0.006355
83,2624.3,1.79817,1.04871,1.52079,0.77454,0.57895,0.66224,0.2823,2.36489,1.45428,2.15691,0.00631,0.00631,0.00631
84,2655.04,1.82448,1.05931,1.54536,0.83139,0.63441,0.72067,0.29524,2.19009,1.36774,2.01559,0.006265,0.006265,0.006265
85,2685.48,1.80695,1.05618,1.54591,0.85056,0.64912,0.75533,0.30761,2.28557,1.29134,2.09578,0.00622,0.00622,0.00622
86,2716.06,1.81195,1.0358,1.53733,0.84122,0.66082,0.74665,0.31755,2.22704,1.41664,2.05095,0.006175,0.006175,0.006175
87,2747.17,1.79156,1.03654,1.53625,0.79217,0.64912,0.72033,0.30714,2.28616,1.44713,2.07281,0.00613,0.00613,0.00613
